YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-12,WEEKDAY,9,TRAIN,BP11,4939,1330
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,TE18,4481,2068
2023-12,WEEKDAY,21,TRAIN,TE18,9689,2717
2023-12,WEEKDAY,9,TRAIN,BP10,4407,2386
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,BP10,2014,1326
2023-12,WEEKDAY,10,TRAIN,EW6,11626,6037
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,EW6,7608,3971
2023-12,WEEKDAY,0,TRAIN,BP2,1,1
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,EW26,3964,246
2023-12,WEEKDAY,5,TRAIN,EW26,16745,1864
2023-12,WEEKDAY,16,TRAIN,NS18,11788,12173
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS18,7242,6963
2023-12,WEEKDAY,0,TRAIN,NS14,1124,6425
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NS14,902,4364
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,CC23,1560,809
2023-12,WEEKDAY,22,TRAIN,CC23,4545,1287
2023-12,WEEKDAY,21,TRAIN,EW18,9399,16069
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,EW18,4497,8052
2023-12,WEEKDAY,7,TRAIN,TE13,1193,4997
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE13,40,75
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,SE4,1239,728
2023-12,WEEKDAY,7,TRAIN,SE4,7377,1423
2023-12,WEEKDAY,13,TRAIN,DT33,12602,8676
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,DT33,9056,5878
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,DT33,9546,2789
2023-12,WEEKDAY,9,TRAIN,DT33,30511,5641
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NE7/DT12,21484,23340
2023-12,WEEKDAY,14,TRAIN,NE7/DT12,24013,26929
2023-12,WEEKDAY,8,TRAIN,DT21,6681,13516
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,DT21,1469,2426
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,EW4,8885,4962
2023-12,WEEKDAY,8,TRAIN,EW4,39153,19037
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,EW29,6672,8066
2023-12,WEEKDAY,20,TRAIN,EW29,20911,7390
2023-12,WEEKDAY,12,TRAIN,BP5,2014,1570
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,BP5,1268,952
2023-12,WEEKDAY,15,TRAIN,EW25,6359,6588
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW25,4900,5129
2023-12,WEEKDAY,7,TRAIN,TE7,8280,5775
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE7,115,47
2023-12,WEEKDAY,22,TRAIN,DT29,1822,9666
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,DT29,1221,5252
2023-12,WEEKDAY,5,TRAIN,DT33,5181,37
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,DT33,1267,19
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,SW3,770,1380
2023-12,WEEKDAY,19,TRAIN,SW3,1281,4489
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS3,9275,10580
2023-12,WEEKDAY,16,TRAIN,NS3,13189,20291
2023-12,WEEKDAY,12,TRAIN,SW2,4701,3124
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,SW2,3563,2097
2023-12,WEEKDAY,18,TRAIN,NS17/CC15,66281,101948
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,23816,25480
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,NS28,2522,1122
2023-12,WEEKDAY,19,TRAIN,NS28,2168,1201
2023-12,WEEKDAY,7,TRAIN,EW10,24635,8473
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,EW10,6783,2803
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,EW5,21712,16202
2023-12,WEEKDAY,12,TRAIN,EW5,31489,25264
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,TE13,1616,2429
2023-12,WEEKDAY,10,TRAIN,TE13,3073,3820
2023-12,WEEKDAY,12,TRAIN,CC8,7539,5860
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,CC8,5524,4232
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,BP5,188,326
2023-12,WEEKDAY,23,TRAIN,BP5,283,583
2023-12,WEEKDAY,13,TRAIN,NS28,2607,2037
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,NS28,1816,2981
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,SW7,1537,1278
2023-12,WEEKDAY,13,TRAIN,SW7,2410,2151
2023-12,WEEKDAY,14,TRAIN,EW2/DT32,45219,45346
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,31944,30765
2023-12,WEEKDAY,11,TRAIN,NE13,22506,14775
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,NE13,15916,10966
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,NE15,14733,5889
2023-12,WEEKDAY,10,TRAIN,NE15,22150,8778
2023-12,WEEKDAY,23,TRAIN,EW14/NS26,18905,1765
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,10533,6323
2023-12,WEEKDAY,9,TRAIN,DT13,6491,12693
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,DT13,3066,5600
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1181,1047
2023-12,WEEKDAY,6,TRAIN,DT13,2756,2282
2023-12,WEEKDAY,19,TRAIN,CC28,3525,7601
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,CC28,1716,2503
2023-12,WEEKDAY,20,TRAIN,NE16/STC,32170,61812
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,16983,27533
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,NS20,25257,16142
2023-12,WEEKDAY,13,TRAIN,NS20,42687,43989
2023-12,WEEKDAY,22,TRAIN,SW3,358,2514
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,SW3,216,1358
2023-12,WEEKDAY,14,TRAIN,PE3,4819,5471
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,PE3,3253,3099
2023-12,WEEKDAY,10,TRAIN,NE13,22716,14873
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,NE13,15459,12043
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,30211,30631
2023-12,WEEKDAY,17,TRAIN,NE17/PTC,48014,66128
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,SE2,746,24
2023-12,WEEKDAY,5,TRAIN,SE2,2890,49
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,33074,28294
2023-12,WEEKDAY,17,TRAIN,NS24/NE6/CC1,59301,47889
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,PE2,2694,2926
2023-12,WEEKDAY,15,TRAIN,PE2,3821,4686
2023-12,WEEKDAY,15,TRAIN,BP4,1641,1580
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,BP4,917,878
2023-12,WEEKDAY,8,TRAIN,TE14/NS22,18130,108909
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,TE14/NS22,5915,33453
2023-12,WEEKDAY,0,TRAIN,EW25,49,1167
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,EW25,84,1209
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,TE3,4093,2722
2023-12,WEEKDAY,13,TRAIN,TE3,8703,6379
2023-12,WEEKDAY,5,TRAIN,DT6,154,134
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,DT6,60,25
2023-12,WEEKDAY,18,TRAIN,BP10,3271,8666
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,BP10,1267,2198
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,TE18,6668,4063
2023-12,WEEKDAY,15,TRAIN,TE18,8940,5821
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,9815,11732
2023-12,WEEKDAY,11,TRAIN,EW21/CC22,19252,17168
2023-12,WEEKDAY,5,TRAIN,DT20,74,1
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,DT20,29,0
2023-12,WEEKDAY,22,TRAIN,TE22,5031,541
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,TE22,4892,2294
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,EW7,10008,6382
2023-12,WEEKDAY,10,TRAIN,EW7,15406,9184
2023-12,WEEKDAY,8,TRAIN,NS8,46225,18233
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NS8,11608,7390
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,CG1/DT35,7199,1586
2023-12,WEEKDAY,22,TRAIN,CG1/DT35,11405,1897
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,TE1,2000,1425
2023-12,WEEKDAY,16,TRAIN,TE1,8955,1812
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,CC24,3941,5319
2023-12,WEEKDAY,12,TRAIN,CC24,21051,20146
2023-12,WEEKDAY,8,TRAIN,SW4,5338,1502
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1033,564
2023-12,WEEKDAY,15,TRAIN,EW24/NS1,67699,57901
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,51836,47428
2023-12,WEEKDAY,7,TRAIN,CC8,13602,6423
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CC8,3082,1927
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,CC12,2281,3461
2023-12,WEEKDAY,19,TRAIN,CC12,5329,10148
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,28034,30108
2023-12,WEEKDAY,21,TRAIN,NE12/CC13,52470,59079
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,CC7,3624,3409
2023-12,WEEKDAY,13,TRAIN,CC7,5600,5878
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NE14,16741,7296
2023-12,WEEKDAY,8,TRAIN,NE14,88926,21274
2023-12,WEEKDAY,11,TRAIN,EW29,6398,5327
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,EW29,4744,3911
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,2935,5460
2023-12,WEEKDAY,17,TRAIN,NS27/CE2/TE20,13347,4188
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,DT13,7622,5438
2023-12,WEEKDAY,19,TRAIN,DT13,15851,12468
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW18,8102,8464
2023-12,WEEKDAY,15,TRAIN,EW18,12562,13935
2023-12,WEEKDAY,6,TRAIN,EW7,14570,6835
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,EW7,4168,2020
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,PE7,3083,1681
2023-12,WEEKDAY,12,TRAIN,PE7,4673,2702
2023-12,WEEKDAY,6,TRAIN,NE16/STC,30700,13607
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,7878,3009
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1156,452
2023-12,WEEKDAY,11,TRAIN,PW6,1821,750
2023-12,WEEKDAY,0,TRAIN,CC8,99,477
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,CC8,155,900
2023-12,WEEKDAY,13,TRAIN,NS19,37555,33658
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,NS19,23313,20729
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,EW1,17942,6864
2023-12,WEEKDAY,9,TRAIN,EW1,41010,11893
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,DT31,4690,2849
2023-12,WEEKDAY,12,TRAIN,DT31,6695,4947
2023-12,WEEKDAY,21,TRAIN,EW24/NS1,107362,28686
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,EW24/NS1,58881,18174
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,BP9,1938,929
2023-12,WEEKDAY,10,TRAIN,BP9,2987,1366
2023-12,WEEKDAY,16,TRAIN,CC11,22264,9436
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,CC11,8636,5712
2023-12,WEEKDAY,0,TRAIN,CC3,70,21
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,CC3,3770,87
2023-12,WEEKDAY,17,TRAIN,NS9/TE2,67035,103832
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,35325,41205
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,NS2,16064,9628
2023-12,WEEKDAY,11,TRAIN,NS2,22526,15090
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW5,7963,21383
2023-12,WEEKDAY,22,TRAIN,EW5,12300,37444
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,9247,7698
2023-12,WEEKDAY,18,TRAIN,CC10/DT26,56251,27576
2023-12,WEEKDAY,12,TRAIN,DT2,2701,922
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,DT2,1681,545
2023-12,WEEKDAY,21,TRAIN,DT33,4733,24601
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,DT33,3088,12156
2023-12,WEEKDAY,16,TRAIN,PW5,2120,2611
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1980,2232
2023-12,WEEKDAY,17,TRAIN,NS28,3431,2961
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS28,2910,1822
2023-12,WEEKDAY,7,TRAIN,TE4,5383,10741
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE4,311,75
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2959,7248
2023-12,WEEKDAY,22,TRAIN,NE10,5117,13806
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,BP6/DT1,24987,15899
2023-12,WEEKDAY,11,TRAIN,BP6/DT1,32995,21911
2023-12,WEEKDAY,13,TRAIN,CC12,4328,4596
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,CC12,3214,2525
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NE11,4020,5418
2023-12,WEEKDAY,22,TRAIN,NE11,7003,9039
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,SW4,1507,754
2023-12,WEEKDAY,10,TRAIN,SW4,2144,1038
2023-12,WEEKDAY,7,TRAIN,TE12,1526,8008
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE12,106,76
2023-12,WEEKDAY,13,TRAIN,BP4,1774,1786
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,BP4,1011,797
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,10661,20085
2023-12,WEEKDAY,8,TRAIN,EW8/CC9,42804,79543
2023-12,WEEKDAY,5,TRAIN,DT10/TE11,124,120
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,DT10/TE11,44,33
2023-12,WEEKDAY,19,TRAIN,DT22,12059,18292
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,DT22,10180,9388
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,TE1,2362,2185
2023-12,WEEKDAY,8,TRAIN,TE1,5396,19648
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1354,1211
2023-12,WEEKDAY,6,TRAIN,CC17/TE9,5299,2074
2023-12,WEEKDAY,21,TRAIN,CC25,3194,5879
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1397,2976
2023-12,WEEKDAY,11,TRAIN,SE2,5938,2841
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,SE2,4148,1864
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NS5,17415,11370
2023-12,WEEKDAY,12,TRAIN,NS5,25104,15611
2023-12,WEEKDAY,10,TRAIN,DT8,2938,2641
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2261,1390
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW22,2697,2886
2023-12,WEEKDAY,13,TRAIN,EW22,6888,9297
2023-12,WEEKDAY,7,TRAIN,NS9/TE2,119167,60123
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,19735,17330
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,TE4,48,377
2023-12,WEEKDAY,0,TRAIN,TE4,49,389
2023-12,WEEKDAY,23,TRAIN,BP11,181,1347
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,BP11,128,807
2023-12,WEEKDAY,11,TRAIN,EW2/DT32,43105,36500
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,EW2/DT32,29933,24292
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,DT20,2815,3134
2023-12,WEEKDAY,11,TRAIN,DT20,5144,4514
2023-12,WEEKDAY,14,TRAIN,TE7,3894,4059
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,TE7,2898,2557
2023-12,WEEKDAY,9,TRAIN,NE11,13753,11073
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NE11,5269,4712
2023-12,WEEKDAY,18,TRAIN,DT13,21144,17660
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,DT13,8473,6495
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,DT7,2020,1994
2023-12,WEEKDAY,13,TRAIN,DT7,3080,3421
2023-12,WEEKDAY,17,TRAIN,NS17/CC15,57895,60402
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,25470,25861
2023-12,WEEKDAY,7,TRAIN,CC12,10375,7270
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CC12,1626,1623
2023-12,WEEKDAY,16,TRAIN,NS24/NE6/CC1,44266,37065
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,31236,28848
2023-12,WEEKDAY,0,TRAIN,NS7,1434,2465
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NS7,1537,2057
2023-12,WEEKDAY,17,TRAIN,TE7,10477,6252
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,TE7,3438,2823
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,14619,10767
2023-12,WEEKDAY,7,TRAIN,EW2/DT32,90991,43338
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,24251,33748
2023-12,WEEKDAY,21,TRAIN,NS9/TE2,40882,66427
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,CC24,2076,5006
2023-12,WEEKDAY,8,TRAIN,CC24,7414,81683
2023-12,WEEKDAY,12,TRAIN,BP8,1193,1106
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,BP8,877,694
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,EW28,15992,15008
2023-12,WEEKDAY,18,TRAIN,EW28,44680,55227
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1991,767
2023-12,WEEKDAY,10,TRAIN,BP2,3056,922
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,EW20,1109,3253
2023-12,WEEKDAY,23,TRAIN,EW20,1737,5461
2023-12,WEEKDAY,5,TRAIN,NE15,4486,195
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,NE15,931,20
2023-12,WEEKDAY,18,TRAIN,EW19,32518,38486
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,EW19,8909,9196
2023-12,WEEKDAY,20,TRAIN,BP9,985,2575
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,BP9,552,913
2023-12,WEEKDAY,22,TRAIN,BP10,890,3354
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,BP10,534,1770
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW8/CC9,17839,12881
2023-12,WEEKDAY,22,TRAIN,EW8/CC9,34740,22611
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,2574,6080
2023-12,WEEKDAY,21,TRAIN,NS27/CE2/TE20,4245,1926
2023-12,WEEKDAY,6,TRAIN,PE1,3131,569
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,PE1,750,192
2023-12,WEEKDAY,8,TRAIN,NS15,29735,65992
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NS15,7340,5763
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,TE19,1679,1194
2023-12,WEEKDAY,16,TRAIN,TE19,8160,2565
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,SW7,94,897
2023-12,WEEKDAY,23,TRAIN,SW7,132,1550
2023-12,WEEKDAY,20,TRAIN,DT3,2938,9250
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,DT3,1730,4023
2023-12,WEEKDAY,12,TRAIN,CC12,5807,3176
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4316,2335
2023-12,WEEKDAY,12,TRAIN,CC19/DT9,6917,6671
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,5673,5641
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,PW3,685,508
2023-12,WEEKDAY,13,TRAIN,PW3,880,730
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1644,1927
2023-12,WEEKDAY,14,TRAIN,DT23,2710,2930
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,PE5,2088,528
2023-12,WEEKDAY,7,TRAIN,PE5,14767,1900
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,CC2,1707,1473
2023-12,WEEKDAY,20,TRAIN,CC2,3789,2526
2023-12,WEEKDAY,21,TRAIN,PW4,3739,5389
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,PW4,2507,2603
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,CC6,6571,3604
2023-12,WEEKDAY,20,TRAIN,CC6,10589,4836
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,PW3,829,371
2023-12,WEEKDAY,10,TRAIN,PW3,1187,534
2023-12,WEEKDAY,19,TRAIN,TE3,6614,16544
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,TE3,2645,4137
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,CC5,4208,3087
2023-12,WEEKDAY,17,TRAIN,CC5,11094,4571
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,NS15,6652,6743
2023-12,WEEKDAY,19,TRAIN,NS15,27465,21024
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,TE4,36,59
2023-12,WEEKDAY,6,TRAIN,TE4,2027,3310
2023-12,WEEKDAY,0,TRAIN,DT8,14,198
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,DT8,40,194
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,DT7,843,1785
2023-12,WEEKDAY,7,TRAIN,DT7,3726,7865
2023-12,WEEKDAY,14,TRAIN,NS14,20816,18698
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NS14,15593,12824
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,BP2,2110,768
2023-12,WEEKDAY,11,TRAIN,BP2,2752,967
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1123,4437
2023-12,WEEKDAY,7,TRAIN,CG1/DT35,2445,25324
2023-12,WEEKDAY,10,TRAIN,EW24/NS1,28658,61737
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,EW24/NS1,18933,39239
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,NE5,107,5
2023-12,WEEKDAY,5,TRAIN,NE5,289,17
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,NS4/BP1,22143,25581
2023-12,WEEKDAY,17,TRAIN,NS4/BP1,52627,64281
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,DT3,5648,2038
2023-12,WEEKDAY,10,TRAIN,DT3,8681,2729
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,TE7,4,0
2023-12,WEEKDAY,5,TRAIN,TE7,470,204
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,BP10,211,1033
2023-12,WEEKDAY,23,TRAIN,BP10,322,1860
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,CC2,1272,2903
2023-12,WEEKDAY,9,TRAIN,CC2,1944,11960
2023-12,WEEKDAY,13,TRAIN,EW2/DT32,48325,44709
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,32913,30566
2023-12,WEEKDAY,18,TRAIN,NS15,59583,30216
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NS15,6839,8435
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,18316,21734
2023-12,WEEKDAY,21,TRAIN,NE17/PTC,31178,42764
2023-12,WEEKDAY,13,TRAIN,SW4,1868,2002
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,SW4,1256,1165
2023-12,WEEKDAY,6,TRAIN,EW22,3964,3816
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,EW22,868,771
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,DT28,6142,2984
2023-12,WEEKDAY,12,TRAIN,DT28,8688,5208
2023-12,WEEKDAY,7,TRAIN,TE8,8458,6388
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE8,250,116
2023-12,WEEKDAY,15,TRAIN,NS12,9609,10637
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NS12,7785,7494
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NS11,863,7260
2023-12,WEEKDAY,0,TRAIN,NS11,971,8283
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,EW6,6679,8623
2023-12,WEEKDAY,18,TRAIN,EW6,16646,29460
2023-12,WEEKDAY,22,TRAIN,NS4/BP1,14690,32748
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,8619,18302
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,10921,7456
2023-12,WEEKDAY,7,TRAIN,NS17/CC15,61021,29527
2023-12,WEEKDAY,9,TRAIN,EW8/CC9,28919,64422
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,14287,37418
2023-12,WEEKDAY,7,TRAIN,NE16/STC,82636,24848
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,13026,5542
2023-12,WEEKDAY,14,TRAIN,PE5,4021,4181
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,PE5,2553,2607
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,EW7,1332,5413
2023-12,WEEKDAY,23,TRAIN,EW7,1831,8534
2023-12,WEEKDAY,23,TRAIN,TE7,406,2395
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,TE7,298,1340
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NE10,8202,8017
2023-12,WEEKDAY,16,TRAIN,NE10,12996,13573
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,BP4,891,928
2023-12,WEEKDAY,14,TRAIN,BP4,1521,1645
2023-12,WEEKDAY,6,TRAIN,EW8/CC9,19408,14022
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,6658,4296
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NE15,13852,9674
2023-12,WEEKDAY,12,TRAIN,NE15,19988,14172
2023-12,WEEKDAY,11,TRAIN,TE5,3966,1436
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,TE5,2631,1126
2023-12,WEEKDAY,7,TRAIN,EW14/NS26,4831,67634
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1782,7507
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,SW5,3344,4391
2023-12,WEEKDAY,20,TRAIN,SW5,5347,9622
2023-12,WEEKDAY,16,TRAIN,DT34,5574,3221
