YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,PW3,625,1181
2024-01,WEEKDAY,7,TRAIN,PW3,6966,6471
2024-01,WEEKDAY,0,TRAIN,NE7/DT12,214,769
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NE7/DT12,132,353
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NE15,936,5901
2024-01,WEEKDAY,23,TRAIN,NE15,1825,14717
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,TE12,1440,843
2024-01,WEEKDAY,19,TRAIN,TE12,5746,3439
2024-01,WEEKDAY,5,TRAIN,DT22,1455,3
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,DT22,204,0
2024-01,WEEKDAY,7,TRAIN,SW3,10952,5940
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,SW3,955,266
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,BP8,154,263
2024-01,WEEKDAY,23,TRAIN,BP8,317,608
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,CC14,3760,1901
2024-01,WEEKDAY,11,TRAIN,CC14,7568,3674
2024-01,WEEKDAY,19,TRAIN,EW6,10753,34486
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,EW6,4309,7409
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,EW17,11545,9876
2024-01,WEEKDAY,10,TRAIN,EW17,24339,22693
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NS5,1599,7978
2024-01,WEEKDAY,23,TRAIN,NS5,3137,16789
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,EW32,2273,775
2024-01,WEEKDAY,10,TRAIN,EW32,1707,2088
2024-01,WEEKDAY,16,TRAIN,CC16,10817,7890
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,CC16,3092,2652
2024-01,WEEKDAY,17,TRAIN,NE11,24555,22894
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NE11,7489,7717
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,16482,18277
2024-01,WEEKDAY,15,TRAIN,NS4/BP1,32951,41012
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,7750,12824
2024-01,WEEKDAY,11,TRAIN,EW14/NS26,56305,54110
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,CC14,40,278
2024-01,WEEKDAY,0,TRAIN,CC14,66,589
2024-01,WEEKDAY,19,TRAIN,DT29,6151,21290
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT29,2245,3724
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2744,925
2024-01,WEEKDAY,10,TRAIN,BP3,4478,1563
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NS8,9571,9239
2024-01,WEEKDAY,17,TRAIN,NS8,32652,35471
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,14280,22383
2024-01,WEEKDAY,19,TRAIN,NS4/BP1,42057,102949
2024-01,WEEKDAY,17,TRAIN,CC27,33036,2992
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC27,1701,1004
2024-01,WEEKDAY,17,TRAIN,EW16/NE3/TE17,125768,27710
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,12839,10218
2024-01,WEEKDAY,21,TRAIN,CC19/DT9,5985,4188
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,1749,1513
2024-01,WEEKDAY,9,TRAIN,TE16,9277,8773
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,TE16,2995,2114
2024-01,WEEKDAY,6,TRAIN,NS11,99078,27146
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS11,12417,3882
2024-01,WEEKDAY,11,TRAIN,NS17/CC15,38949,30438
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,21604,16015
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,EW25,4320,4406
2024-01,WEEKDAY,14,TRAIN,EW25,5056,6683
2024-01,WEEKDAY,12,TRAIN,DT25,3532,3123
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,DT25,2369,1303
2024-01,WEEKDAY,14,TRAIN,CC11,12849,12813
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,CC11,6491,5413
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,DT25,1672,1371
2024-01,WEEKDAY,9,TRAIN,DT25,7069,6845
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NE9,13077,9003
2024-01,WEEKDAY,12,TRAIN,NE9,27501,18699
2024-01,WEEKDAY,8,TRAIN,EW21/CC22,31380,116456
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,4512,9817
2024-01,WEEKDAY,20,TRAIN,NS13,43423,92544
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NS13,18540,28545
2024-01,WEEKDAY,8,TRAIN,TE6,41001,6652
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,TE6,5827,2023
2024-01,WEEKDAY,5,TRAIN,CC27,183,95
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,CC27,49,3
2024-01,WEEKDAY,8,TRAIN,EW14/NS26,10646,365071
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,2056,8881
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NS3,6679,10488
2024-01,WEEKDAY,19,TRAIN,NS3,18603,54685
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,PE3,3502,2849
2024-01,WEEKDAY,13,TRAIN,PE3,8390,7868
2024-01,WEEKDAY,19,TRAIN,BP10,2480,10721
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,BP10,889,1985
2024-01,WEEKDAY,10,TRAIN,PW7,2503,1681
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1609,882
2024-01,WEEKDAY,8,TRAIN,EW2/DT32,158425,64484
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,18610,12789
2024-01,WEEKDAY,11,TRAIN,DT21,7524,11394
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,DT21,3049,3633
2024-01,WEEKDAY,15,TRAIN,NE5,11601,11601
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NE5,5867,6233
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,NS16,12808,24797
2024-01,WEEKDAY,21,TRAIN,NS16,35826,68834
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NS16,13621,23832
2024-01,WEEKDAY,20,TRAIN,NS16,38692,74417
2024-01,WEEKDAY,14,TRAIN,PW1,1549,2548
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,PW1,1425,1604
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NS23,21067,4280
2024-01,WEEKDAY,22,TRAIN,NS23,48338,10309
2024-01,WEEKDAY,7,TRAIN,CC16,18273,28618
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1947,2181
2024-01,WEEKDAY,16,TRAIN,NE13,26057,27916
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,NE13,12022,11335
2024-01,WEEKDAY,15,TRAIN,NE15,14717,23344
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NE15,9830,9940
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,11459,35024
2024-01,WEEKDAY,11,TRAIN,NE1/CC29,22580,67696
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NE8,18011,22508
2024-01,WEEKDAY,13,TRAIN,NE8,33743,30178
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,EW26,5584,17572
2024-01,WEEKDAY,21,TRAIN,EW26,12662,49500
2024-01,WEEKDAY,20,TRAIN,TE1,6574,4548
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1266,2629
2024-01,WEEKDAY,23,TRAIN,CC25,1436,2385
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC25,422,1037
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NE9,12949,9421
2024-01,WEEKDAY,13,TRAIN,NE9,26045,22737
2024-01,WEEKDAY,0,TRAIN,TE1,0,488
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,TE1,0,264
2024-01,WEEKDAY,16,TRAIN,CC27,10420,2333
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1626,892
2024-01,WEEKDAY,21,TRAIN,CC12,2664,8567
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,CC12,891,2753
2024-01,WEEKDAY,0,TRAIN,PE3,57,901
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,PE3,43,367
2024-01,WEEKDAY,6,TRAIN,NS27/CE2/TE20,405,4319
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,1532,444
2024-01,WEEKDAY,20,TRAIN,CC23,23430,2724
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,CC23,1902,1022
2024-01,WEEKDAY,22,TRAIN,DT10/TE11,3643,6318
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,DT10/TE11,1519,2515
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NS2,13901,12460
2024-01,WEEKDAY,13,TRAIN,NS2,23691,22018
2024-01,WEEKDAY,13,TRAIN,PW5,7016,3198
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,PW5,1842,1540
2024-01,WEEKDAY,22,TRAIN,TE14/NS22,72298,13472
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,33735,5638
2024-01,WEEKDAY,15,TRAIN,NS2,22321,27319
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NS2,12282,12896
2024-01,WEEKDAY,18,TRAIN,CC7,19067,20374
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,CC7,4777,4412
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,SW4,12,210
2024-01,WEEKDAY,0,TRAIN,SW4,45,522
2024-01,WEEKDAY,16,TRAIN,BP7,820,1682
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,BP7,234,483
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,DT22,9455,5748
2024-01,WEEKDAY,20,TRAIN,DT22,12610,14552
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,DT24,2412,1443
2024-01,WEEKDAY,8,TRAIN,DT24,20049,12591
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,PE4,1030,594
2024-01,WEEKDAY,10,TRAIN,PE4,1820,784
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,NS10,22109,11160
2024-01,WEEKDAY,8,TRAIN,NS10,133987,49847
2024-01,WEEKDAY,5,TRAIN,DT21,82,1
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,DT21,13,0
2024-01,WEEKDAY,7,TRAIN,NE12/CC13,130683,65697
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,14234,7691
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,SW3,1180,1217
2024-01,WEEKDAY,17,TRAIN,SW3,3108,4735
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,EW30,0,180
2024-01,WEEKDAY,0,TRAIN,EW30,0,166
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,DT18,2814,1811
2024-01,WEEKDAY,21,TRAIN,DT18,20183,3782
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1728,1667
2024-01,WEEKDAY,14,TRAIN,DT34,3501,4918
2024-01,WEEKDAY,17,TRAIN,EW5,56354,65070
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW5,17709,22736
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,TE5,142,85
2024-01,WEEKDAY,7,TRAIN,TE5,15840,5554
2024-01,WEEKDAY,15,TRAIN,BP5,2206,2001
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,BP5,1026,866
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NE13,6204,5164
2024-01,WEEKDAY,7,TRAIN,NE13,50305,27156
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,EW26,14740,18908
2024-01,WEEKDAY,18,TRAIN,EW26,65719,108357
2024-01,WEEKDAY,9,TRAIN,SW1,2558,3515
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,SW1,959,601
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS12,9234,5202
2024-01,WEEKDAY,12,TRAIN,NS12,13713,8388
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT18,2771,2916
2024-01,WEEKDAY,19,TRAIN,DT18,48186,12719
2024-01,WEEKDAY,0,TRAIN,CC24,99,199
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,CC24,33,133
2024-01,WEEKDAY,5,TRAIN,DT30,1767,112
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,DT30,237,11
2024-01,WEEKDAY,10,TRAIN,TE19,2408,13330
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,TE19,844,1316
2024-01,WEEKDAY,15,TRAIN,BP3,2943,4490
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1953,1936
2024-01,WEEKDAY,20,TRAIN,NS23,61465,25523
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NS23,24929,10481
2024-01,WEEKDAY,0,TRAIN,NS23,516,296
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NS23,235,138
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1932,8549
2024-01,WEEKDAY,22,TRAIN,NS18,4534,20570
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,EW10,7476,8632
2024-01,WEEKDAY,19,TRAIN,EW10,13457,32796
2024-01,WEEKDAY,17,TRAIN,NS5,45784,60898
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NS5,13528,15556
2024-01,WEEKDAY,18,TRAIN,EW4,45419,41121
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,EW4,7406,9137
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC24,5900,2963
2024-01,WEEKDAY,17,TRAIN,CC24,102108,15695
2024-01,WEEKDAY,19,TRAIN,CC6,13258,58601
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,CC6,7171,19687
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,5654,6003
2024-01,WEEKDAY,8,TRAIN,CC10/DT26,39139,65502
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,29451,38231
2024-01,WEEKDAY,18,TRAIN,NS9/TE2,98363,217560
2024-01,WEEKDAY,14,TRAIN,NS3,15389,18679
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,NS3,9154,8348
2024-01,WEEKDAY,11,TRAIN,NS5,26499,14094
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NS5,15430,7910
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,NS16,20376,24172
2024-01,WEEKDAY,16,TRAIN,NS16,43639,55042
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,SE5,257,60
2024-01,WEEKDAY,5,TRAIN,SE5,1107,297
2024-01,WEEKDAY,12,TRAIN,DT23,4073,3604
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1843,1609
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,TE5,1955,1556
2024-01,WEEKDAY,13,TRAIN,TE5,3273,3940
2024-01,WEEKDAY,12,TRAIN,BP13,1375,704
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,BP13,707,429
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,SE3,283,9
2024-01,WEEKDAY,5,TRAIN,SE3,1763,21
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NE5,60,89
2024-01,WEEKDAY,0,TRAIN,NE5,117,65
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT29,2863,2519
2024-01,WEEKDAY,14,TRAIN,DT29,5101,5287
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,NE9,9488,6713
2024-01,WEEKDAY,8,TRAIN,NE9,54221,55027
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,EW10,5105,7198
2024-01,WEEKDAY,20,TRAIN,EW10,7850,20724
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,TE22,4118,642
2024-01,WEEKDAY,21,TRAIN,TE22,6655,1251
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,19397,23419
2024-01,WEEKDAY,20,TRAIN,NE17/PTC,39760,67643
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NE9,12868,7648
2024-01,WEEKDAY,10,TRAIN,NE9,25252,17947
2024-01,WEEKDAY,20,TRAIN,DT29,3751,13951
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,DT29,1496,4162
2024-01,WEEKDAY,22,TRAIN,CC8,4434,9235
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,CC8,2005,3420
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,DT28,6206,4932
2024-01,WEEKDAY,17,TRAIN,DT28,32351,14839
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,568,2694
2024-01,WEEKDAY,0,TRAIN,EW24/NS1,1463,3272
2024-01,WEEKDAY,5,TRAIN,DT5,1969,260
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,DT5,358,52
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,CC28,2032,1068
2024-01,WEEKDAY,9,TRAIN,CC28,7130,8109
2024-01,WEEKDAY,23,TRAIN,CC20,453,1861
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC20,194,816
2024-01,WEEKDAY,15,TRAIN,EW9,20672,18195
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,EW9,11350,11189
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW33,2218,2078
2024-01,WEEKDAY,8,TRAIN,EW33,5685,13608
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NS16,4143,417
2024-01,WEEKDAY,5,TRAIN,NS16,18601,3211
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1221,1523
2024-01,WEEKDAY,20,TRAIN,CC26,5812,3789
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,BP12,1106,727
2024-01,WEEKDAY,14,TRAIN,BP12,4323,1887
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1506,978
2024-01,WEEKDAY,8,TRAIN,BP10,9020,3008
2024-01,WEEKDAY,0,TRAIN,NE8,279,966
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NE8,134,324
2024-01,WEEKDAY,13,TRAIN,DT18,16781,18206
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,DT18,3044,3519
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,TE13,483,411
2024-01,WEEKDAY,23,TRAIN,TE13,1147,984
2024-01,WEEKDAY,0,TRAIN,DT6,32,410
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,DT6,13,187
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,39917,48452
2024-01,WEEKDAY,14,TRAIN,EW12/DT14,65431,65965
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,CC20,3416,2290
2024-01,WEEKDAY,12,TRAIN,CC20,5135,4339
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,DT24,2202,2626
2024-01,WEEKDAY,18,TRAIN,DT24,13145,18315
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW30,3456,936
2024-01,WEEKDAY,17,TRAIN,EW30,31235,1900
2024-01,WEEKDAY,18,TRAIN,TE8,21839,26898
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,TE8,6328,5686
2024-01,WEEKDAY,23,TRAIN,DT27,1081,4742
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,DT27,505,2353
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1628,1499
2024-01,WEEKDAY,17,TRAIN,SE3,2938,5553
2024-01,WEEKDAY,0,TRAIN,NS12,455,2847
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NS12,255,1503
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,NE15,9711,11024
2024-01,WEEKDAY,16,TRAIN,NE15,15029,25909
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE18,5518,2661
2024-01,WEEKDAY,20,TRAIN,TE18,13171,5135
2024-01,WEEKDAY,11,TRAIN,SW7,3229,1631
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,SW7,1709,975
2024-01,WEEKDAY,21,TRAIN,NE7/DT12,33374,18956
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,21555,8349
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,9154,27178
2024-01,WEEKDAY,11,TRAIN,CE1/DT16,16455,39573
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,BP11,760,36
2024-01,WEEKDAY,5,TRAIN,BP11,4475,278
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,DT21,3539,4673
2024-01,WEEKDAY,13,TRAIN,DT21,8265,9593
2024-01,WEEKDAY,22,TRAIN,NS8,7910,19229
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NS8,4253,6971
2024-01,WEEKDAY,23,TRAIN,CC3,4904,2654
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC3,2286,2208
2024-01,WEEKDAY,0,TRAIN,DT23,99,177
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,DT23,28,91
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,DT22,2095,1515
2024-01,WEEKDAY,6,TRAIN,DT22,8976,3719
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW26,17139,17540
2024-01,WEEKDAY,17,TRAIN,EW26,57453,65594
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC8,5234,4989
2024-01,WEEKDAY,17,TRAIN,CC8,16611,15000
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC5,1287,1792
2024-01,WEEKDAY,23,TRAIN,CC5,3084,3204
2024-01,WEEKDAY,13,TRAIN,PE6,8745,9920
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,PE6,4377,3654
2024-01,WEEKDAY,20,TRAIN,NS14,18753,55128
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NS14,7825,16069
2024-01,WEEKDAY,5,TRAIN,CC28,1528,63
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,CC28,221,15
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,TE3,4362,1573
2024-01,WEEKDAY,11,TRAIN,TE3,8490,2715
2024-01,WEEKDAY,11,TRAIN,EW33,2776,1709
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW33,2021,763
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC25,1924,2409
2024-01,WEEKDAY,7,TRAIN,CC25,11881,16777
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1777,1187
2024-01,WEEKDAY,15,TRAIN,TE1,30288,2709
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,25298,12252
2024-01,WEEKDAY,21,TRAIN,EW8/CC9,69669,32328
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,EW9,6217,11235
2024-01,WEEKDAY,22,TRAIN,EW9,11859,27017
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,EW17,8287,11475
2024-01,WEEKDAY,20,TRAIN,EW17,22620,37688
2024-01,WEEKDAY,12,TRAIN,NS21/DT11,66040,53827
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,30694,29296
2024-01,WEEKDAY,13,TRAIN,NS14,27780,22395
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NS14,15144,12694
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,EW23,8869,15846
2024-01,WEEKDAY,22,TRAIN,EW23,26238,37646
2024-01,WEEKDAY,22,TRAIN,NE8,29174,23804
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NE8,18492,9105
2024-01,WEEKDAY,9,TRAIN,NS23,14226,65896
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NS23,3620,15593
2024-01,WEEKDAY,10,TRAIN,SE1,4834,1785
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,SE1,2672,1133
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,SE1,802,2551
2024-01,WEEKDAY,20,TRAIN,SE1,2058,8005
2024-01,WEEKDAY,7,TRAIN,PE7,16282,14945
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1552,2732
2024-01,WEEKDAY,17,TRAIN,NE10,31810,25583
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NE10,8639,8140
2024-01,WEEKDAY,21,TRAIN,DT2,803,2656
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,DT2,291,745
2024-01,WEEKDAY,7,TRAIN,NE1/CC29,20869,69595
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,5797,14722
2024-01,WEEKDAY,19,TRAIN,DT30,5840,26624
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT30,2398,4270
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE19,1221,943
2024-01,WEEKDAY,20,TRAIN,TE19,11776,2164
2024-01,WEEKDAY,20,TRAIN,EW1,13497,52982
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,EW1,6448,15567
2024-01,WEEKDAY,16,TRAIN,BP12,3298,2251
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,BP12,1007,726
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,BP7,244,442
2024-01,WEEKDAY,15,TRAIN,BP7,1179,1328
2024-01,WEEKDAY,12,TRAIN,EW3,19119,14967
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,EW3,9305,7213
2024-01,WEEKDAY,11,TRAIN,SE4,4694,2483
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,SE4,2656,1418
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2170,3046
2024-01,WEEKDAY,13,TRAIN,CC2,5752,9422
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,CC5,2662,3184
2024-01,WEEKDAY,13,TRAIN,CC5,5236,5514
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,CC14,169,42
2024-01,WEEKDAY,5,TRAIN,CC14,876,390
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,29774,24181
2024-01,WEEKDAY,16,TRAIN,CE1/DT16,38322,32967
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,SW3,1132,1083
2024-01,WEEKDAY,13,TRAIN,SW3,6805,3348
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,295,89
2024-01,WEEKDAY,5,TRAIN,EW14/NS26,1093,2071
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,EW10,6544,7535
2024-01,WEEKDAY,15,TRAIN,EW10,7934,11420
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,BP8,313,103
2024-01,WEEKDAY,5,TRAIN,BP8,1720,993
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1137,1221
2024-01,WEEKDAY,15,TRAIN,SE5,6008,3139
2024-01,WEEKDAY,16,TRAIN,DT8,11323,5613
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1659,2047
2024-01,WEEKDAY,10,TRAIN,SW2,4222,2072
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,SW2,3392,2067
2024-01,WEEKDAY,22,TRAIN,NE14,9641,45022
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NE14,4075,16939
2024-01,WEEKDAY,20,TRAIN,EW26,19811,57500
